,tradingDay,updateTime,bidprice,bidvolume,askprice,askvolume,lastPrice,tradevolume,tick_Vol,openintrest,timesecond,Kindex,open,high,low,close,GK,xuti,shiti
5900,20180402,23:17:39,5464.0,104.0,5466.0,463.0,5464.0,72964.0,0.0,600116.0,8259.5,137,5466.0,5466.0,5464.0,5464.0,2.0,2.0,-2.0
5901,20180402,23:17:42,5464.0,104.0,5466.0,465.0,5464.0,72964.0,0.0,600116.0,8262.5,137,5466.0,5466.0,5464.0,5464.0,2.0,2.0,-2.0
5902,20180402,23:17:44,5464.0,104.0,5466.0,462.0,5466.0,72970.0,6.0,600110.0,8264.0,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5903,20180402,23:17:45,5464.0,107.0,5466.0,462.0,5466.0,72970.0,0.0,600110.0,8265.0,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5904,20180402,23:17:45,5464.0,107.0,5466.0,461.0,5466.0,72970.0,0.0,600110.0,8265.5,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5905,20180402,23:17:48,5464.0,108.0,5466.0,451.0,5466.0,72990.0,20.0,600090.0,8268.5,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5906,20180402,23:17:50,5464.0,108.0,5466.0,450.0,5466.0,72992.0,2.0,600090.0,8270.5,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5907,20180402,23:17:51,5464.0,105.0,5466.0,450.0,5466.0,72992.0,0.0,600090.0,8271.0,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5908,20180402,23:17:51,5464.0,105.0,5466.0,447.0,5466.0,72998.0,6.0,600084.0,8271.5,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5909,20180402,23:17:53,5464.0,106.0,5466.0,447.0,5466.0,72998.0,0.0,600084.0,8273.0,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5910,20180402,23:17:53,5464.0,108.0,5466.0,447.0,5466.0,72998.0,0.0,600084.0,8273.5,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5911,20180402,23:17:56,5464.0,109.0,5466.0,447.0,5466.0,72998.0,0.0,600084.0,8276.0,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5912,20180402,23:17:56,5464.0,129.0,5466.0,447.0,5466.0,72998.0,0.0,600084.0,8276.5,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5913,20180402,23:17:57,5464.0,131.0,5466.0,447.0,5466.0,72998.0,0.0,600084.0,8277.5,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5914,20180402,23:17:58,5464.0,133.0,5466.0,447.0,5466.0,72998.0,0.0,600084.0,8278.0,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5915,20180402,23:17:58,5464.0,135.0,5466.0,447.0,5466.0,72998.0,0.0,600084.0,8278.5,137,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5916,20180402,23:18:02,5464.0,140.0,5466.0,447.0,5464.0,73000.0,2.0,600086.0,8282.0,138,5464.0,5466.0,5464.0,5464.0,2.0,2.0,0.0
5917,20180402,23:18:02,5464.0,139.0,5466.0,447.0,5464.0,73002.0,2.0,600088.0,8282.5,138,5464.0,5466.0,5464.0,5464.0,2.0,2.0,0.0
5918,20180402,23:18:03,5464.0,137.0,5466.0,447.0,5464.0,73002.0,0.0,600088.0,8283.0,138,5464.0,5466.0,5464.0,5464.0,2.0,2.0,0.0
5919,20180402,23:18:03,5464.0,137.0,5466.0,449.0,5466.0,73008.0,6.0,600082.0,8283.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5920,20180402,23:18:05,5464.0,137.0,5466.0,459.0,5466.0,73008.0,0.0,600082.0,8285.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5921,20180402,23:18:06,5464.0,138.0,5466.0,459.0,5466.0,73008.0,0.0,600082.0,8286.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5922,20180402,23:18:07,5464.0,135.0,5466.0,433.0,5466.0,73060.0,52.0,600056.0,8287.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5923,20180402,23:18:07,5464.0,125.0,5466.0,431.0,5466.0,73064.0,4.0,600052.0,8287.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5924,20180402,23:18:08,5464.0,125.0,5466.0,430.0,5466.0,73066.0,2.0,600050.0,8288.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5925,20180402,23:18:08,5464.0,115.0,5466.0,529.0,5466.0,73068.0,2.0,600048.0,8288.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5926,20180402,23:18:09,5464.0,115.0,5466.0,528.0,5466.0,73070.0,2.0,600046.0,8289.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5927,20180402,23:18:10,5464.0,115.0,5466.0,526.0,5466.0,73074.0,4.0,600046.0,8290.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5928,20180402,23:18:17,5464.0,115.0,5466.0,506.0,5466.0,73114.0,40.0,600046.0,8297.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5929,20180402,23:18:18,5464.0,117.0,5466.0,506.0,5466.0,73114.0,0.0,600046.0,8298.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5930,20180402,23:18:23,5464.0,123.0,5466.0,506.0,5466.0,73114.0,0.0,600046.0,8303.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5931,20180402,23:18:24,5464.0,122.0,5466.0,506.0,5464.0,73116.0,2.0,600046.0,8304.5,138,5464.0,5466.0,5464.0,5464.0,2.0,2.0,0.0
5932,20180402,23:18:26,5464.0,119.0,5466.0,506.0,5464.0,73122.0,6.0,600040.0,8306.0,138,5464.0,5466.0,5464.0,5464.0,2.0,2.0,0.0
5933,20180402,23:18:26,5464.0,117.0,5466.0,506.0,5464.0,73122.0,0.0,600040.0,8306.5,138,5464.0,5466.0,5464.0,5464.0,2.0,2.0,0.0
5934,20180402,23:18:27,5464.0,117.0,5466.0,504.0,5466.0,73126.0,4.0,600036.0,8307.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5935,20180402,23:18:28,5464.0,110.0,5466.0,504.0,5466.0,73126.0,0.0,600036.0,8308.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5936,20180402,23:18:29,5464.0,117.0,5466.0,504.0,5466.0,73126.0,0.0,600036.0,8309.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5937,20180402,23:18:30,5464.0,117.0,5466.0,509.0,5466.0,73126.0,0.0,600036.0,8310.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5938,20180402,23:18:32,5464.0,119.0,5466.0,509.0,5464.0,73128.0,2.0,600034.0,8312.0,138,5464.0,5466.0,5464.0,5464.0,2.0,2.0,0.0
5939,20180402,23:18:34,5464.0,121.0,5466.0,476.0,5466.0,73194.0,66.0,600020.0,8314.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5940,20180402,23:18:35,5464.0,117.0,5466.0,460.0,5466.0,73226.0,32.0,599994.0,8315.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5941,20180402,23:18:35,5464.0,117.0,5466.0,457.0,5466.0,73232.0,6.0,599988.0,8315.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5942,20180402,23:18:36,5464.0,118.0,5466.0,457.0,5466.0,73232.0,0.0,599988.0,8316.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5943,20180402,23:18:40,5464.0,132.0,5466.0,441.0,5466.0,73264.0,32.0,599958.0,8320.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5944,20180402,23:18:40,5464.0,128.0,5466.0,431.0,5466.0,73284.0,20.0,599948.0,8320.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5945,20180402,23:18:41,5464.0,127.0,5466.0,389.0,5466.0,73368.0,84.0,599948.0,8321.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5946,20180402,23:18:42,5464.0,127.0,5466.0,378.0,5466.0,73390.0,22.0,599948.0,8322.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5947,20180402,23:18:45,5464.0,126.0,5466.0,378.0,5466.0,73390.0,0.0,599948.0,8325.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5948,20180402,23:18:45,5464.0,124.0,5466.0,378.0,5466.0,73390.0,0.0,599948.0,8325.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5949,20180402,23:18:46,5464.0,125.0,5466.0,375.0,5466.0,73396.0,6.0,599942.0,8326.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5950,20180402,23:18:47,5464.0,125.0,5466.0,370.0,5466.0,73404.0,8.0,599934.0,8327.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5951,20180402,23:18:47,5464.0,125.0,5466.0,370.0,5466.0,73406.0,2.0,599932.0,8327.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5952,20180402,23:18:48,5464.0,125.0,5466.0,367.0,5466.0,73412.0,6.0,599928.0,8328.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5953,20180402,23:18:48,5464.0,125.0,5466.0,366.0,5466.0,73412.0,0.0,599928.0,8328.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5954,20180402,23:18:49,5464.0,125.0,5466.0,363.0,5466.0,73418.0,6.0,599922.0,8329.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5955,20180402,23:18:50,5464.0,125.0,5466.0,360.0,5466.0,73424.0,6.0,599916.0,8330.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5956,20180402,23:18:51,5464.0,125.0,5466.0,355.0,5466.0,73434.0,10.0,599906.0,8331.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5957,20180402,23:18:52,5464.0,125.0,5466.0,350.0,5466.0,73444.0,10.0,599900.0,8332.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5958,20180402,23:18:53,5464.0,124.0,5466.0,408.0,5466.0,73450.0,6.0,599896.0,8333.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5959,20180402,23:18:54,5464.0,124.0,5466.0,403.0,5466.0,73460.0,10.0,599888.0,8334.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5960,20180402,23:18:54,5464.0,124.0,5466.0,402.0,5466.0,73462.0,2.0,599886.0,8334.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5961,20180402,23:18:55,5464.0,124.0,5466.0,400.0,5466.0,73466.0,4.0,599884.0,8335.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5962,20180402,23:18:56,5464.0,122.0,5466.0,389.0,5466.0,73488.0,22.0,599864.0,8336.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5963,20180402,23:18:56,5464.0,122.0,5466.0,377.0,5466.0,73512.0,24.0,599846.0,8336.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5964,20180402,23:18:57,5464.0,121.0,5466.0,381.0,5466.0,73524.0,12.0,599854.0,8337.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5965,20180402,23:18:57,5464.0,121.0,5466.0,378.0,5466.0,73530.0,6.0,599848.0,8337.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5966,20180402,23:18:58,5464.0,121.0,5466.0,378.0,5466.0,73532.0,2.0,599846.0,8338.0,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5967,20180402,23:18:58,5464.0,124.0,5466.0,378.0,5466.0,73532.0,0.0,599846.0,8338.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5968,20180402,23:18:59,5464.0,124.0,5466.0,374.0,5466.0,73540.0,8.0,599838.0,8339.5,138,5464.0,5466.0,5464.0,5466.0,2.0,2.0,2.0
5969,20180402,23:19:00,5464.0,124.0,5466.0,368.0,5466.0,73542.0,2.0,599836.0,8340.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5970,20180402,23:19:00,5464.0,126.0,5466.0,366.0,5466.0,73546.0,4.0,599836.0,8340.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5971,20180402,23:19:01,5464.0,131.0,5466.0,366.0,5466.0,73546.0,0.0,599836.0,8341.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5972,20180402,23:19:01,5464.0,132.0,5466.0,364.0,5466.0,73550.0,4.0,599832.0,8341.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5973,20180402,23:19:02,5464.0,132.0,5466.0,361.0,5466.0,73556.0,6.0,599828.0,8342.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5974,20180402,23:19:03,5464.0,132.0,5466.0,359.0,5466.0,73560.0,4.0,599824.0,8343.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5975,20180402,23:19:04,5464.0,132.0,5466.0,358.0,5466.0,73562.0,2.0,599822.0,8344.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5976,20180402,23:19:04,5464.0,131.0,5466.0,356.0,5466.0,73566.0,4.0,599818.0,8344.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5977,20180402,23:19:05,5464.0,131.0,5466.0,355.0,5466.0,73568.0,2.0,599818.0,8345.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5978,20180402,23:19:05,5464.0,131.0,5466.0,354.0,5466.0,73570.0,2.0,599818.0,8345.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5979,20180402,23:19:06,5464.0,131.0,5466.0,351.0,5466.0,73576.0,6.0,599818.0,8346.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5980,20180402,23:19:07,5464.0,131.0,5466.0,349.0,5466.0,73580.0,4.0,599818.0,8347.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5981,20180402,23:19:07,5464.0,131.0,5466.0,348.0,5466.0,73582.0,2.0,599818.0,8347.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5982,20180402,23:19:08,5464.0,130.0,5466.0,346.0,5466.0,73586.0,4.0,599818.0,8348.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5983,20180402,23:19:09,5464.0,127.0,5466.0,343.0,5466.0,73592.0,6.0,599818.0,8349.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5984,20180402,23:19:09,5464.0,129.0,5466.0,343.0,5466.0,73592.0,0.0,599818.0,8349.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5985,20180402,23:19:10,5464.0,128.0,5466.0,341.0,5466.0,73596.0,4.0,599818.0,8350.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5986,20180402,23:19:10,5464.0,130.0,5466.0,341.0,5466.0,73596.0,0.0,599818.0,8350.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5987,20180402,23:19:11,5464.0,137.0,5466.0,339.0,5466.0,73600.0,4.0,599818.0,8351.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5988,20180402,23:19:11,5464.0,137.0,5466.0,335.0,5466.0,73608.0,8.0,599812.0,8351.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5989,20180402,23:19:12,5464.0,137.0,5466.0,332.0,5466.0,73614.0,6.0,599812.0,8352.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5990,20180402,23:19:13,5464.0,137.0,5466.0,330.0,5466.0,73618.0,4.0,599812.0,8353.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5991,20180402,23:19:14,5464.0,137.0,5466.0,329.0,5466.0,73626.0,8.0,599812.0,8354.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5992,20180402,23:19:15,5464.0,139.0,5466.0,328.0,5466.0,73628.0,2.0,599812.0,8355.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5993,20180402,23:19:16,5464.0,139.0,5466.0,325.0,5466.0,73634.0,6.0,599806.0,8356.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5994,20180402,23:19:17,5464.0,138.0,5466.0,325.0,5466.0,73634.0,0.0,599806.0,8357.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5995,20180402,23:19:18,5464.0,138.0,5466.0,323.0,5466.0,73638.0,4.0,599806.0,8358.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5996,20180402,23:19:18,5464.0,138.0,5466.0,322.0,5466.0,73640.0,2.0,599806.0,8358.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5997,20180402,23:19:19,5464.0,138.0,5466.0,319.0,5466.0,73646.0,6.0,599806.0,8359.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5998,20180402,23:19:20,5464.0,138.0,5466.0,318.0,5466.0,73648.0,2.0,599806.0,8360.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
5999,20180402,23:19:21,5464.0,132.0,5466.0,315.0,5466.0,73654.0,6.0,599806.0,8361.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
6000,20180402,23:19:22,5464.0,132.0,5466.0,314.0,5466.0,73656.0,2.0,599806.0,8362.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
6001,20180402,23:19:23,5464.0,132.0,5466.0,311.0,5466.0,73662.0,6.0,599806.0,8363.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
6002,20180402,23:19:24,5464.0,131.0,5466.0,310.0,5466.0,73664.0,2.0,599806.0,8364.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
6003,20180402,23:19:24,5464.0,131.0,5466.0,308.0,5466.0,73668.0,4.0,599806.0,8364.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
6004,20180402,23:19:25,5464.0,131.0,5466.0,307.0,5466.0,73670.0,2.0,599806.0,8365.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
6005,20180402,23:19:25,5464.0,131.0,5466.0,306.0,5466.0,73672.0,2.0,599806.0,8365.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
6006,20180402,23:19:26,5464.0,131.0,5466.0,305.0,5466.0,73674.0,2.0,599806.0,8366.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
6007,20180402,23:19:27,5464.0,117.0,5466.0,307.0,5464.0,73714.0,40.0,599806.0,8367.0,139,5466.0,5466.0,5464.0,5464.0,2.0,2.0,-2.0
6008,20180402,23:19:29,5464.0,106.0,5466.0,303.0,5466.0,73724.0,10.0,599796.0,8369.0,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
6009,20180402,23:19:31,5464.0,97.0,5466.0,303.0,5466.0,73724.0,0.0,599796.0,8371.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
6010,20180402,23:19:32,5464.0,106.0,5466.0,303.0,5466.0,73724.0,0.0,599796.0,8372.5,139,5466.0,5466.0,5464.0,5466.0,2.0,2.0,0.0
6011,20180402,23:19:34,5466.0,472.0,5468.0,883.0,5466.0,74330.0,606.0,599928.0,8374.0,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6012,20180402,23:19:34,5466.0,483.0,5468.0,871.0,5466.0,74332.0,2.0,599930.0,8374.5,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6013,20180402,23:19:35,5466.0,489.0,5468.0,871.0,5466.0,74334.0,2.0,599930.0,8375.0,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6014,20180402,23:19:37,5466.0,485.0,5468.0,872.0,5466.0,74342.0,8.0,599930.0,8377.0,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6015,20180402,23:19:37,5466.0,487.0,5468.0,872.0,5466.0,74342.0,0.0,599930.0,8377.5,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6016,20180402,23:19:39,5466.0,487.0,5468.0,870.0,5468.0,74346.0,4.0,599926.0,8379.0,139,5466.0,5468.0,5464.0,5468.0,2.0,4.0,2.0
6017,20180402,23:19:40,5466.0,517.0,5468.0,838.0,5468.0,74418.0,72.0,599868.0,8380.0,139,5466.0,5468.0,5464.0,5468.0,2.0,4.0,2.0
6018,20180402,23:19:41,5466.0,517.0,5468.0,827.0,5468.0,74440.0,22.0,599860.0,8381.0,139,5466.0,5468.0,5464.0,5468.0,2.0,4.0,2.0
6019,20180402,23:19:42,5466.0,521.0,5468.0,827.0,5468.0,74440.0,0.0,599860.0,8382.5,139,5466.0,5468.0,5464.0,5468.0,2.0,4.0,2.0
6020,20180402,23:19:45,5466.0,520.0,5468.0,827.0,5466.0,74442.0,2.0,599860.0,8385.0,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6021,20180402,23:19:46,5466.0,520.0,5468.0,827.0,5466.0,74444.0,2.0,599860.0,8386.0,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6022,20180402,23:19:49,5466.0,524.0,5468.0,827.0,5466.0,74444.0,0.0,599860.0,8389.5,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6023,20180402,23:19:51,5466.0,534.0,5468.0,827.0,5466.0,74444.0,0.0,599860.0,8391.0,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6024,20180402,23:19:52,5466.0,536.0,5468.0,827.0,5466.0,74444.0,0.0,599860.0,8392.5,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6025,20180402,23:19:54,5466.0,536.0,5468.0,825.0,5466.0,74444.0,0.0,599860.0,8394.5,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6026,20180402,23:19:55,5466.0,537.0,5468.0,825.0,5466.0,74444.0,0.0,599860.0,8395.0,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6027,20180402,23:19:55,5466.0,536.0,5468.0,825.0,5466.0,74446.0,2.0,599860.0,8395.5,139,5466.0,5468.0,5464.0,5466.0,2.0,4.0,0.0
6028,20180402,23:19:56,5466.0,531.0,5468.0,813.0,5468.0,74470.0,24.0,599872.0,8396.5,139,5466.0,5468.0,5464.0,5468.0,2.0,4.0,2.0
6029,20180402,23:19:57,5466.0,531.0,5468.0,808.0,5468.0,74480.0,10.0,599872.0,8397.0,139,5466.0,5468.0,5464.0,5468.0,2.0,4.0,2.0
6030,20180402,23:19:57,5466.0,529.0,5468.0,808.0,5468.0,74480.0,0.0,599872.0,8397.5,139,5466.0,5468.0,5464.0,5468.0,2.0,4.0,2.0
6031,20180402,23:19:58,5466.0,529.0,5468.0,806.0,5468.0,74484.0,4.0,599870.0,8398.0,139,5466.0,5468.0,5464.0,5468.0,2.0,4.0,2.0
6032,20180402,23:20:00,5466.0,530.0,5468.0,806.0,5468.0,74484.0,0.0,599870.0,8400.5,140,5468.0,5468.0,5466.0,5468.0,2.0,2.0,0.0
6033,20180402,23:20:01,5466.0,527.0,5468.0,806.0,5468.0,74484.0,0.0,599870.0,8401.0,140,5468.0,5468.0,5466.0,5468.0,2.0,2.0,0.0
6034,20180402,23:20:01,5466.0,527.0,5468.0,787.0,5468.0,74522.0,38.0,599868.0,8401.5,140,5468.0,5468.0,5466.0,5468.0,2.0,2.0,0.0
6035,20180402,23:20:02,5466.0,527.0,5468.0,784.0,5468.0,74528.0,6.0,599868.0,8402.5,140,5468.0,5468.0,5466.0,5468.0,2.0,2.0,0.0
6036,20180402,23:20:04,5466.0,527.0,5468.0,783.0,5468.0,74530.0,2.0,599870.0,8404.0,140,5468.0,5468.0,5466.0,5468.0,2.0,2.0,0.0
6037,20180402,23:20:05,5466.0,523.0,5468.0,783.0,5466.0,74538.0,8.0,599878.0,8405.5,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6038,20180402,23:20:08,5466.0,527.0,5468.0,783.0,5466.0,74538.0,0.0,599878.0,8408.0,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6039,20180402,23:20:09,5466.0,525.0,5468.0,779.0,5468.0,74546.0,8.0,599882.0,8409.5,140,5468.0,5468.0,5466.0,5468.0,2.0,2.0,0.0
6040,20180402,23:20:12,5466.0,525.0,5468.0,781.0,5468.0,74546.0,0.0,599882.0,8412.5,140,5468.0,5468.0,5466.0,5468.0,2.0,2.0,0.0
6041,20180402,23:20:14,5466.0,465.0,5468.0,782.0,5466.0,74666.0,120.0,600002.0,8414.0,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6042,20180402,23:20:17,5466.0,465.0,5468.0,842.0,5466.0,74666.0,0.0,600002.0,8417.0,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6043,20180402,23:20:21,5466.0,455.0,5468.0,842.0,5466.0,74668.0,2.0,600002.0,8421.0,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6044,20180402,23:20:22,5466.0,453.0,5468.0,842.0,5466.0,74672.0,4.0,600002.0,8422.0,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6045,20180402,23:20:24,5466.0,454.0,5468.0,842.0,5466.0,74672.0,0.0,600002.0,8424.0,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6046,20180402,23:20:24,5466.0,456.0,5468.0,840.0,5468.0,74676.0,4.0,600002.0,8424.5,140,5468.0,5468.0,5466.0,5468.0,2.0,2.0,0.0
6047,20180402,23:20:25,5466.0,457.0,5468.0,840.0,5466.0,74678.0,2.0,600002.0,8425.0,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6048,20180402,23:20:25,5466.0,462.0,5468.0,841.0,5466.0,74678.0,0.0,600002.0,8425.5,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6049,20180402,23:20:27,5466.0,461.0,5468.0,841.0,5466.0,74680.0,2.0,600002.0,8427.0,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6050,20180402,23:20:28,5466.0,461.0,5468.0,842.0,5466.0,74680.0,0.0,600002.0,8428.0,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6051,20180402,23:20:28,5466.0,460.0,5468.0,842.0,5466.0,74682.0,2.0,600002.0,8428.5,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6052,20180402,23:20:29,5466.0,457.0,5468.0,841.0,5466.0,74688.0,6.0,600002.0,8429.0,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
6053,20180402,23:20:30,5466.0,457.0,5468.0,840.0,5468.0,74690.0,2.0,600002.0,8430.0,140,5468.0,5468.0,5466.0,5468.0,2.0,2.0,0.0
6054,20180402,23:20:30,5466.0,457.0,5468.0,841.0,5468.0,74690.0,0.0,600002.0,8430.5,140,5468.0,5468.0,5466.0,5468.0,2.0,2.0,0.0
6055,20180402,23:20:31,5466.0,450.0,5468.0,841.0,5466.0,74704.0,14.0,600002.0,8431.0,140,5468.0,5468.0,5466.0,5466.0,2.0,2.0,-2.0
